Price (USD)
97.332
46.26
770.076
726.096
145.93200000000002
63.384
1213.824
626.1
64.776
22.68
137.376
819.804
28.068
66.84
200.856
23.976
92.256
548.316
616.14
30.192
67.872
56.196
24.6
509.484
84.24
58.032
77.856
61.824
97.704
61.236
451.128
62.124
938.88
71.388
627.444
59.616
54.0
574.128
724.7520000000001
227.076
75.444
50.988
75.252
72.984
157.5
852.696
139.404
121.62
45.456
114.3
58.068
620.484
51.192
83.47200000000001
47.976
726.096
26.412
627.444
987.804
72.384
47.508
830.016
352.584
571.02
586.5120000000001
726.096
61.224
57.504
178.668
621.804
622.092
96.756
21.96
61.128
529.7280000000001
42.852
265.68
752.748
59.208
830.016
40.032
54.0
134.46
680.424
83.724
90.324
56.784
688.86
62.124
76.896
50.772
644.916
47.856
63.36
49.332
56.796
74.64
594.636
52.044
36.144
99.12
804.048
829.356
75.444
288.672
547.2
44.4
637.968
542.22
121.452
22.68
78.816
830.928
824.652
594.636
46.992
32.328
135.828
69.132
644.916
79.33200000000001
846.516
952.188
49.788
56.472
77.4
594.636
44.676
586.212
770.076
41.964
160.93200000000002
455.82
535.32
162.288
57.036
26.412
29.76
697.5
73.896
57.72
58.752
57.06
543.0840000000001
118.848
548.316
158.184
86.412
62.652
684.2040000000001
549.66
89.08800000000001
655.296
149.448
82.116
84.636
28.068
55.068
70.104
18.6
45.06
89.4
632.988
77.4
921.696
43.32
85.248
78.708
34.032000000000004
90.264
684.972
636.984
450.312
78.936
813.2280000000001
657.3240000000001
44.64
56.688
47.316
45.252
627.444
724.7520000000001
287.32800000000003
51.528
804.048
100.032
495.372
605.676
62.124
114.768
77.532
598.7520000000001
67.26
74.06400000000001
66.6
637.968
727.572
726.66
33.204
769.356
119.34
102.012
637.968
679.056
655.296
53.952
637.968
59.004
655.296
62.124
76.944
440.544
726.66
54.0
48.084
124.38
52.644
90.9
37.836
680.424
50.508
839.964
684.972
509.484
72.864
71.436
67.70400000000001
56.244
724.7520000000001
838.488
30.216
62.088
79.848
56.976
63.408
89.07600000000001
61.524
168.096
18.576
78.996
495.768
695.268
89.10000000000001
67.272
47.904
452.016
786.3480000000001
62.124
61.224
66.024
658.092
1017.072
64.56
695.904
28.068
658.7520000000001
576.948
786.3480000000001
70.70400000000001
62.568
603.2520000000001
542.22
59.748000000000005
731.736
78.024
43.32
118.188
136.15200000000002
58.752
495.372
664.524
39.816
47.988
90.948
53.424
69.36
77.4
25.308
48.396
72.804
47.976
49.272
60.444
77.4
35.52
742.476
20.568
141.636
78.816
83.724
684.888
528.1560000000001
29.568
53.34
54.0
54.012
676.14
596.7
71.52
22.68
134.46
66.888
64.032
805.128
59.652
85.908
655.296
36.576
731.736
60.144
133.332
81.312
67.428
24.6
71.316
73.308
38.292
52.176
722.784
123.504
54.288
170.352
77.868
249.12
29.724
33.924
147.204
104.628
603.2520000000001
529.7280000000001
53.388
64.74
145.656
36.0
52.284
595.356
153.36
57.78
33.204
52.284
97.332
626.1
509.484
369.696
248.208
28.368
52.356
52.284
657.3240000000001
144.648
47.532
13.26
541.164
77.496
142.416
47.988
550.596
455.82
66.816
49.332
42.852
63.696
548.316
64.32000000000001
59.196
71.604
79.33200000000001
697.332
25.8
248.208
57.396
42.612
55.116
656.208
208.8
112.452
63.516
71.388
689.436
77.856
29.724
18.576
79.128
69.0
44.208
594.636
54.54
29.784
90.372
37.08
21.312
115.14
71.316
243.216
59.724
63.312000000000005
163.356
134.46
53.424
74.06400000000001
699.78
62.784
290.808
163.16400000000002
101.508
81.492
38.664
89.08800000000001
71.292
38.832
746.256
80.88
67.14
72.384
46.116
395.076
813.2280000000001
52.572
73.104
74.232
708.2520000000001
129.39600000000002
723.12
32.676
74.4
513.324
144.648
120.216
92.772
125.1
455.82
789.984
172.18800000000002
395.076
83.47200000000001
85.69200000000001
28.068
570.54
58.152
80.136
333.504
45.456
28.116
695.904
664.524
492.768
120.696
84.636
95.124
89.112
680.424
196.236
425.88
643.74
708.2520000000001
91.008
637.8240000000001
73.932
78.936
59.628
47.952
57.408
627.444
43.464
32.676
265.824
47.988
655.296
731.736
162.288
183.732
690.78
566.604
97.416
613.404
84.252
653.772
62.124
979.02
63.432
36.648
62.688
71.244
644.916
95.988
95.496
48.288
622.5
624.756
170.052
70.70400000000001
578.808
55.896
78.924
550.596
726.096
61.224
95.988
67.92
89.10000000000001
72.804
85.644
644.916
29.724
652.524
53.988
156.384
18.612
394.308
684.972
173.844
77.856
55.956
655.296
666.024
679.056
126.528
212.856
74.328
51.264
148.524
64.968
95.4
334.368
48.336
335.712
128.16
62.148
71.44800000000001
495.228
77.532
75.828
909.852
594.636
94.524
684.2040000000001
40.152
495.768
76.668
89.808
90.9
71.268
63.516
671.796
39.384
621.804
67.872
135.72
65.292
143.364
509.484
413.664
37.524
63.132
71.52
355.464
52.992
25.092
83.724
39.888
24.888
21.312
539.268
25.488
128.16
59.016
244.272
413.52
89.208
240.0
69.996
108.948
529.7280000000001
55.344
658.7520000000001
590.124
102.66
53.976
76.968
128.16
832.884
647.244
47.844
111.324
742.476
95.064
391.752
81.9
671.796
71.016
647.244
52.416
394.308
475.476
132.192
526.38
142.116
97.416
194.52
45.048
78.816
83.82000000000001
58.908
74.06400000000001
611.484
111.324
71.46000000000001
36.0
37.836
157.248
36.864
655.296
87.828
77.532
51.636
75.732
53.892
195.048
53.388
155.88
65.232
596.7
63.864
450.312
48.576
54.072
140.1
549.66
47.988
50.172
746.256
21.96
79.68
97.332
590.484
71.44800000000001
31.452
473.988
413.664
40.548
57.06
214.848
24.684
172.368
724.38
49.032
64.02
40.332
671.796
630.84
69.78
77.532
135.72
63.756
620.364
357.18
77.856
40.572
49.788
70.824
79.476
69.66
73.104
66.0
75.144
742.668
19.848
21.456
52.644
620.484
655.296
32.856
619.14
622.5
666.024
952.428
40.716
746.256
71.46000000000001
86.424
49.332
71.388
73.596
63.864
110.124
658.092
543.0840000000001
63.864
69.60000000000001
137.964
805.692
67.428
46.344
145.8
53.424
40.008
95.496
892.212
47.844
171.168
149.22
838.62
34.02
28.92
53.004
174.288
658.7520000000001
156.648
36.144
60.48
49.332
595.356
28.92
77.4
66.276
1277.712
142.716
53.004
542.76
33.36
175.788
595.356
731.736
655.296
455.82
51.528
92.112
116.604
59.724
52.356
684.2040000000001
73.068
72.804
69.66
656.208
63.504
93.216
71.44800000000001
49.332
62.112
53.268
97.332
57.348
395.076
40.032
542.268
36.192
93.756
95.508
80.772
714.444
53.436
813.2280000000001
604.332
49.98
74.06400000000001
41.484
90.312
118.644
71.44800000000001
61.224
845.172
813.2280000000001
72.804
75.144
24.612
120.828
118.548
64.968
671.796
40.152
46.344
71.316
730.38
89.84400000000001
655.296
85.908
58.512
106.62
67.272
116.676
59.748000000000005
50.988
708.396
626.1
483.408
357.168
19.236
626.1
89.85600000000001
65.676
603.2520000000001
54.324
86.652
88.056
742.476
666.024
210.828
28.068
128.16
74.172
50.988
52.620000000000005
60.216
107.688
79.956
568.6080000000001
58.752
125.988
181.476
28.068
114.696
666.024
769.356
34.836
136.596
780.3960000000001
36.0
594.636
37.836
604.332
77.868
97.332
43.596
79.164
57.06
121.968
205.896
55.872
888.1800000000001
84.06
32.856
74.06400000000001
21.96
485.364
70.70400000000001
472.524
666.024
664.524
28.908
830.016
100.812
671.796
62.124
43.32
695.04
664.524
551.016
605.676
67.32000000000001
684.2040000000001
53.124
49.332
48.576
630.264
67.464
26.736
78.12
596.7
77.84400000000001
185.496
47.532
76.2
41.892
28.2
56.064
804.048
637.968
50.748
39.816
71.196
29.724
656.208
82.596
137.112
269.136
70.656
77.328
82.08
690.78
933.48
550.596
99.864
27.948
25.26
160.632
129.39600000000002
655.296
110.412
493.212
495.768
495.372
813.708
71.388
542.76
540.396
53.172
20.568
80.376
27.0
71.388
658.224
726.096
162.288
72.288
72.108
679.056
695.04
110.412
71.52
53.976
63.864
40.176
671.796
49.032
531.36
53.004
55.068
135.828
88.236
47.988
661.044
89.10000000000001
137.856
73.908
731.736
102.276
77.4
71.304
617.484
57.708
531.36
40.812
446.928
144.384
132.828
51.528
638.508
53.268
25.176
114.072
921.948
661.044
97.248
25.8
95.496
50.28
125.952
624.756
45.864
75.48
84.648
73.536
25.488
162.288
21.96
590.484
52.356
74.508
622.5
95.4
62.472
65.304
509.484
148.692
803.136
158.016
542.76
74.04
78.936
68.22
61.224
784.86
51.3
47.856
794.268
59.748000000000005
40.716
71.46000000000001
51.144
1017.072
767.748
395.076
74.34
36.0
68.44800000000001
724.7520000000001
39.768
531.36
41.58
48.852
495.228
37.08
142.272
271.56
123.12
72.804
77.868
102.6
595.356
57.468
719.148
97.776
42.612
657.3240000000001
286.776
677.712
819.636
55.344
335.712
92.028
49.98
726.096
495.372
27.0
169.15200000000002
72.804
510.252
71.388
538.7760000000001
24.612
81.828
106.404
49.536
524.748
75.444
69.876
471.852
52.056
72.18
135.828
32.676
543.0840000000001
89.952
117.936
595.356
88.224
26.4
19.248
66.36
60.168
71.652
167.364
91.392
377.544
36.0
52.308
154.536
70.92
110.136
44.256
547.2
25.584
724.7520000000001
71.46000000000001
169.488
655.296
579.468
63.312000000000005
116.832
680.424
644.916
53.988
82.116
122.916
169.692
33.204
142.236
53.988
571.884
38.832
67.872
78.936
87.324
684.2040000000001
711.048
89.244
78.936
472.524
78.024
148.89600000000002
88.236
352.872
75.444
67.272
37.296
75.096
27.0
41.856
30.312
61.224
93.396
548.316
647.244
156.648
78.996
212.856
91.404
54.024
156.648
57.396
939.792
647.244
621.828
28.92
55.848
157.236
25.176
616.14
620.484
145.656
49.128
46.944
53.76
63.516
77.184
97.452
66.276
138.24
69.264
86.544
770.076
803.136
150.552
457.188
879.564
135.516
81.312
742.788
966.792
73.932
617.484
50.46
261.216
743.196
41.604
543.0840000000001
620.484
531.36
288.672
543.0840000000001
73.33200000000001
605.676
45.048
58.98
58.716
137.376
48.648
74.34
697.5
57.504
495.228
59.748000000000005
603.2520000000001
97.68
59.748000000000005
89.04
73.308
71.44800000000001
617.484
550.596
56.424
621.804
93.276
40.716
61.044
813.2280000000001
532.86
133.668
89.664
62.136
88.224
54.288
155.736
118.08
79.212
173.412
135.72
156.168
93.156
56.064
475.476
54.672
60.444
26.436
492.768
61.116
74.628
73.464
93.288
726.096
128.028
24.96
493.212
25.176
149.68800000000002
674.22
586.212
377.232
47.112
61.224
37.08
48.828
181.236
36.18
117.072
78.816
495.228
57.456
67.584
78.936
679.056
28.332
768.3000000000001
40.008
40.332
440.544
87.22800000000001
21.456
69.132
759.3240000000001
70.728
61.284
47.988
120.696
25.488
104.892
34.812
21.312
104.628
172.116
28.968
105.588
183.216
28.92
24.888
28.068
128.436
66.228
178.56
72.984
711.984
495.372
59.748000000000005
77.868
77.856
77.868
637.8240000000001
114.156
88.69200000000001
29.712
695.04
65.916
691.992
647.244
689.436
21.06
287.32800000000003
64.104
89.652
28.068
53.004
675.2760000000001
74.052
77.4
495.372
36.18
52.968
78.936
478.164
695.904
28.92
96.756
813.2280000000001
62.184000000000005
28.068
438.924
495.228
115.392
77.856
39.96
88.056
22.68
198.576
770.076
1140.144
52.176
133.548
596.7
67.872
658.092
671.796
655.296
88.932
105.792
49.332
95.508
40.764
74.004
643.6080000000001
79.008
63.84
70.56
78.144
28.92
66.084
105.324
621.828
31.368
346.464
71.44800000000001
32.676
78.936
656.208
61.284
541.164
64.068
40.716
34.812
28.308
76.74
627.444
26.496
571.032
874.104
551.94
66.58800000000001
83.028
455.148
59.748000000000005
265.824
544.452
47.316
18.6
97.344
495.228
655.296
81.024
77.868
849.516
47.76
655.296
55.572
55.896
194.028
664.524
98.688
90.84
28.032
78.636
62.472
690.78
117.504
44.124
751.092
235.896
37.152
84.048
99.672
53.268
146.616
28.116
42.852
55.344
25.488
53.004
240.0
63.408
89.84400000000001
60.648
53.364
36.012
786.3480000000001
391.752
664.524
865.5
78.816
92.652
117.648
75.552
202.5
28.068
53.976
28.068
70.728
46.344
101.64
65.292
590.124
89.196
230.328
21.312
657.3240000000001
655.296
24.684
377.544
62.124
770.076
28.116
49.644
59.628
50.808
69.048
37.08
58.38
21.312
62.544
596.7
666.024
72.096
71.388
349.128
93.288
77.4
49.74
619.14
71.388
731.736
455.82
89.112
131.94
616.464
49.188
524.532
66.828
73.104
120.216
714.444
109.5
211.248
144.036
171.672
63.504
94.524
632.712
888.1800000000001
90.432
72.984
122.964
95.196
53.436
708.396
208.428
71.44800000000001
59.628
695.904
83.82000000000001
249.12
88.944
598.7520000000001
48.336
44.724
95.448
594.636
85.272
74.58
722.1
89.952
139.404
129.912
240.0
125.952
666.024
644.916
261.432
28.92
28.788
18.516
36.24
52.284
82.248
42.756
723.12
188.64
118.08
731.736
88.74
619.14
38.292
73.596
100.692
78.024
265.824
46.344
395.076
40.332
838.62
805.5600000000001
32.856
42.888
865.5
743.196
84.97200000000001
134.46
672.696
49.332
71.388
62.112
53.004
731.736
21.864
493.356
21.312
54.0
53.952
41.952
43.5
54.18
726.096
62.724
378.336
69.876
638.508
78.816
904.068
595.356
680.424
620.364
658.7520000000001
66.024
627.444
656.208
74.232
55.08
22.68
72.384
72.384
97.332
71.436
155.04
603.564
26.412
83.184
89.112
57.06
29.76
63.528
44.052
78.996
691.152
74.604
33.0
32.4
595.356
724.38
67.464
145.17600000000002
72.804
281.088
88.224
77.4
162.948
624.756
731.736
474.66
1017.072
148.95600000000002
144.648
72.144
47.616
54.072
655.296
550.596
50.04
91.728
515.472
616.14
78.816
967.512
166.392
71.44800000000001
82.308
101.076
726.096
70.98
88.34400000000001
129.39600000000002
32.856
61.236
770.076
28.068
908.508
120.828
199.596
138.096
120.216
683.172
59.724
17.316
78.936
119.976
110.892
28.032
109.356
138.096
50.076
240.0
21.312
150.528
438.924
20.568
74.172
57.06
959.58
671.796
61.524
40.284
34.800000000000004
142.128
627.444
50.076
770.076
24.6
66.084
723.12
641.28
77.868
52.68
77.4
53.004
119.496
503.688
490.116
63.468
112.308
84.20400000000001
71.44800000000001
722.784
36.864
531.36
82.08
47.748
115.14
531.36
58.752
104.628
847.056
549.66
145.656
759.3240000000001
75.144
532.86
150.528
874.104
53.856
149.04
55.644
41.652
751.404
78.996
72.804
50.46
136.356
52.176
59.568
57.396
265.824
21.312
133.548
28.068
102.096
122.964
89.712
195.972
53.004
627.444
52.716
119.196
89.07600000000001
133.668
680.424
52.176
21.96
136.596
248.208
40.176
29.76
357.312
75.552
19.236
58.752
803.136
50.424
52.176
145.8
63.72
739.416
857.796
456.516
74.376
73.116
112.452
726.66
89.952
104.88
243.324
41.58
48.012
59.748000000000005
59.472
22.68
172.26
69.048
69.876
34.032000000000004
88.944
110.412
607.452
50.94
457.188
656.208
80.676
71.304
23.088
549.66
70.236
59.724
135.732
586.212
156.648
64.56
724.38
731.736
50.508
74.172
38.628
164.88
671.784
804.048
529.7280000000001
59.628
62.916
83.244
28.92
108.408
94.524
736.7040000000001
113.364
637.8240000000001
457.188
45.048
24.672
624.756
117.216
89.532
726.264
120.108
621.804
78.936
708.396
77.328
71.46000000000001
58.752
657.3240000000001
126.84
88.908
106.056
886.836
47.988
677.712
56.088
62.124
179.184
46.14
54.708
73.188
61.572
54.0
75.444
655.296
39.456
135.576
29.784
624.756
727.572
637.8240000000001
95.904
50.28
64.788
620.364
48.108
49.788
743.82
31.368
177.192
770.076
134.46
95.448
141.768
187.764
649.5360000000001
726.096
53.436
79.608
290.808
36.864
78.816
48.084
36.18
60.108
29.76
154.116
41.136
71.316
71.388
568.74
174.78
36.288
724.7520000000001
568.896
657.3240000000001
680.424
111.756
24.888
20.58
77.184
53.688
158.544
595.356
62.148
90.864
164.808
590.124
595.356
41.652
29.724
425.88
62.772
156.276
140.1
526.38
52.416
75.696
71.316
75.252
53.988
49.932
543.0840000000001
813.2280000000001
751.404
929.58
74.772
55.608
594.636
627.444
620.484
72.804
213.444
261.228
89.07600000000001
50.76
60.396
830.928
120.204
29.568
81.696
53.232
24.888
27.252
130.692
71.016
149.616
63.864
620.484
213.78
655.296
73.752
74.028
90.576
64.788
57.708
333.504
526.38
91.152
72.18
66.924
131.94
510.252
58.908
125.748
53.976
83.352
57.408
271.308
626.1
550.596
105.312
125.1
621.804
61.176
228.816
37.08
697.332
52.536
81.984
106.536
71.388
53.436
145.656
29.784
156.276
677.712
77.4
495.372
603.2520000000001
596.7
72.288
612.0
90.42
723.12
680.424
55.872
75.504
49.332
723.12
731.736
619.14
188.004
21.96
62.136
48.648
171.168
218.088
671.796
43.848
447.072
52.308
126.504
23.088
68.04
198.72
76.944
671.796
616.464
55.644
666.024
394.308
128.928
771.4200000000001
138.24
97.344
49.416
18.516
726.66
89.08800000000001
708.2520000000001
77.868
131.532
249.12
118.08
67.272
656.208
69.78
174.648
830.016
75.504
123.456
52.992
62.784
892.38
66.084
73.33200000000001
723.12
249.12
24.888
732.588
67.464
708.396
724.38
65.664
69.132
617.484
334.368
54.0
529.7280000000001
96.516
121.86
80.484
47.928
71.52
653.772
172.368
819.636
655.296
899.328
47.1
106.056
695.04
69.252
413.52
679.056
643.6080000000001
699.78
46.932
789.984
77.868
48.24
531.36
53.988
130.596
830.928
679.056
50.28
651.66
18.6
57.924
110.892
137.472
70.596
52.308
803.136
66.084
509.484
71.316
52.836
723.12
103.464
548.316
471.852
118.08
87.624
616.14
59.532
724.38
104.028
109.26
77.868
145.8
579.468
85.62
71.244
62.952
726.096
165.096
553.164
97.344
159.636
48.648
29.568
616.464
75.696
89.08800000000001
666.024
46.932
40.548
69.66
162.288
149.448
39.384
25.488
88.056
50.364
84.648
131.796
59.556
34.02
238.644
142.416
46.992
622.5
29.568
77.328
596.7
603.2520000000001
594.636
201.384
72.804
72.12
64.5
576.948
63.528
92.508
94.896
680.424
233.508
76.776
595.356
38.1
262.596
160.92000000000002
731.736
202.356
143.136
54.672
162.576
865.5
122.976
48.0
70.656
47.988
637.968
157.14
181.476
57.06
493.356
26.736
46.116
28.308
611.484
52.308
43.752
644.916
128.16
38.1
803.28
637.968
596.7
26.736
590.124
135.72
135.72
148.95600000000002
105.792
54.0
549.66
207.708
50.652
57.504
59.196
44.22
79.02
44.676
90.744
26.496
381.144
161.352
37.26
57.06
48.012
164.064
28.92
75.888
48.852
967.512
457.188
777.972
207.228
168.336
813.2280000000001
57.516
333.504
97.404
695.04
71.268
49.128
75.252
771.4200000000001
843.876
168.096
48.36
77.4
79.14
625.668
125.472
71.388
71.052
40.008
679.056
52.728
181.848
457.188
56.064
543.0840000000001
71.52
88.944
71.46000000000001
75.012
